Trip,Location,Exposure,Depth,Site,Site_unique,site_meangamma,habitat_meangamma,Date,quadrat_cattletag,Quadrat2,time,photos_each_piece,Number_coral_recruits_less5cm,Survey_depth_m,quadrat_angle,Quadrat_angle2,depth_standardised_to_tide_at_dive_time,Survey_layer,Patch_width_m,Patch_length_m,Patch_area_m2,distance_centre_to_closest_patch_edge_m,distance_centre_to_closest_patch_edge_m_2,Average_bed_depth_cm,bed_depth_1,bed_depth_2,bed_depth_3,bed_depth_4,bed_depth_5,bed_depth_6,bed_depth_7,bed_depth_8,Piece,Unique_piece,Layer_in_rubble_bed,Percent_hidden_in_bed,number_contact_points,Number_contact_points2,max_gap_size_to_right_cm,Max_gap_size_to_right_cm2,stable_y_n,stable_0-1,Stable_0-1_v2,Stable_0-2,stable_description,Stable_description2,widest_span_cm,Widest_span_cm2,"morphology (change to very branched, limited branching, unbranched, other)",morphology,Morphology2,Number of branches,Num_branches2,Num_branches3_0_for_other,Interlocking_morphology_or_not-Branched_Plate,number_binds,Number_binds2,estimated_break_force_from_grids_bind_number_break_force_correlation,e_break_force2,e_break_force3,Bound,Bound_to_how_many,number_binder_types,binder1,binder1-new,Binder1-broad_cat,Binder1_length_cm,binder2,binder2-new,Binder2-broad_cat,Binder2_length_cm,binder3,binder3-new,Binder3-broad_cat,Binder3_length_cm ,binder4,binder4-new,Binder4-broad_cat,Binder4_length_cm,binder5,binder5-new,Binder5-broad_cat,Binder5_length_cm,binder6-new,Binder6-broad_cat,Binder6_length_cm,Binder7-broad_cat,Binder7_length_cm,Binder8-broad_cat,Binder8_length_cm,Binder9-broad_cat,Binder9_length_cm,Binder10-broad_cat,Binder10_length_cm,Binder11-broad_cat,Binder11_length_cm,Binder12-broad_cat,Binder12_length_cm,Binder13-broad_cat,Binder13_length_cm,Binder14-broad_cat,Binder14_length_cm,Binder15-broad_cat,Binder15_length_cm,Surveyor
2021,Heron (offshore),Sheltered,Reef flat,Coral Gardens,Coral Gardens Reef flat,0.5685581,0.5891784,44475,4,4,0.34375,yes,NA,2,flat,flat,Maybe fill in later,Surface,2.5,2.5,6.25,0.8,0.8,5.3125,4.5,4,5.5,7,6,4.5,7,4,8,525,NA,NA,4,4,1.1,1.1,n,0,0,0,unstable,unstable,8.5,8.5,branched,branched,branched,2,2,2,1,0,0,-1.65,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Karen
2021,Heron (offshore),Sheltered,Reef flat,Coral Gardens,Coral Gardens Reef flat,0.5685581,0.5891784,44475,4,4,0.34375,yes,NA,2,flat,flat,Maybe fill in later,Surface,2.5,2.5,6.25,0.8,0.8,5.3125,4.5,4,5.5,7,6,4.5,7,4,9,526,NA,NA,5,5,1.5,1.5,y,1,1,2,buried,buried,11.5,11.5,foliose,foliose,other,2,2,0,0,0,0,-1.65,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Karen
2021,Heron (offshore),Sheltered,Reef flat,Coral Gardens,Coral Gardens Reef flat,0.5685581,0.5891784,44475,4,4,0.34375,yes,NA,2,flat,flat,Maybe fill in later,Surface,2.5,2.5,6.25,0.8,0.8,5.3125,4.5,4,5.5,7,6,4.5,7,4,10,527,NA,NA,6,6,2,2,y,1,1,1,interlocked (heavy),interlocked,20,20,branched,branched,branched,2,2,2,1,0,0,-1.65,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Karen
2021,Heron (offshore),Sheltered,Reef flat,Coral Gardens,Coral Gardens Reef flat,0.5685581,0.5891784,44475,4,4,0.34375,yes,NA,2,flat,flat,Maybe fill in later,Surface,2.5,2.5,6.25,0.8,0.8,5.3125,4.5,4,5.5,7,6,4.5,7,4,11,528,NA,NA,5,5,1.5,1.5,n,0,0,0,unstable,unstable,9.5,9.5,unbranched,unbranched,unbranched,0,0,0,0,0,0,-1.65,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Karen
2021,Heron (offshore),Sheltered,Reef flat,Coral Gardens,Coral Gardens Reef flat,0.5685581,0.5891784,44475,4,4,0.34375,yes,NA,2,flat,flat,Maybe fill in later,Surface,2.5,2.5,6.25,0.8,0.8,5.3125,4.5,4,5.5,7,6,4.5,7,4,12,529,NA,NA,3,3,0.6,0.6,n,0,0,0,unstable,unstable,13,13,br/foliose,foliose,other,3,3,0,0,0,0,-1.65,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Karen
2023,Heron (offshore),Sheltered,Reef flat,Coral Gardens,Coral Gardens Reef flat,0.5685581,0.5891784,45214,122,122,0.379166667,yes,1,2,flat,flat,Maybe fill in later,Surface,1.5,1.6,2.4,0.35,0.35,5,7,4,4,3,5,6,6.5,4.5,1,1328,First,80-100%,3,3,0.6,0.6,y,1,1,1,buried (rubble),buried,6.2,6.2,branched,branched,branched,2,2,2,1,0,0,-1.65,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Karen
2023,Heron (offshore),Sheltered,Reef flat,Coral Gardens,Coral Gardens Reef flat,0.5685581,0.5891784,45214,122,122,0.379166667,yes,1,2,flat,flat,Maybe fill in later,Surface,1.5,1.6,2.4,0.35,0.35,5,7,4,4,3,5,6,6.5,4.5,2,1329,First,60-80%,4,4,1.7,1.7,n,0,0,0,unstable,unstable,7.6,7.6,branched,branched,branched,3,3,3,1,0,0,-1.65,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Karen
2023,Heron (offshore),Sheltered,Reef flat,Coral Gardens,Coral Gardens Reef flat,0.5685581,0.5891784,45214,122,122,0.379166667,yes,1,2,flat,flat,Maybe fill in later,Surface,1.5,1.6,2.4,0.35,0.35,5,7,4,4,3,5,6,6.5,4.5,3,1330,First,60-80%,4,4,1.1,1.1,n,0,0,0,unstable,unstable,6.4,6.4,branched,branched,branched,3,3,3,1,0,0,-1.65,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Karen
2023,Heron (offshore),Sheltered,Reef flat,Coral Gardens,Coral Gardens Reef flat,0.5685581,0.5891784,45214,122,122,0.379166667,yes,1,2,flat,flat,Maybe fill in later,Surface,1.5,1.6,2.4,0.35,0.35,5,7,4,4,3,5,6,6.5,4.5,4,1331,First,40-60%,5,5,1.5,1.5,y,1,1,1,interlocked,interlocked,13.1,13.1,branched,branched,branched,6,6,6,1,1,1,1.94,1.94,1.94,1,1,,lobophora,lobophora,lobophora,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Karen
2023,Heron (offshore),Sheltered,Reef flat,Coral Gardens,Coral Gardens Reef flat,0.5685581,0.5891784,45214,122,122,0.379166667,yes,1,2,flat,flat,Maybe fill in later,Surface,1.5,1.6,2.4,0.35,0.35,5,7,4,4,3,5,6,6.5,4.5,5,1332,First,40-60%,3,3,1.4,1.4,n,0,0,0,unstable,unstable,9.7,9.7,branched,branched,branched,6,6,6,1,0,0,-1.65,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Karen
2023,Heron (offshore),Sheltered,Reef flat,Coral Gardens,Coral Gardens Reef flat,0.5685581,0.5891784,45214,122,122,0.379166667,yes,1,2,flat,flat,Maybe fill in later,Surface,1.5,1.6,2.4,0.35,0.35,5,7,4,4,3,5,6,6.5,4.5,6,1333,First,60-80%,4,4,1.4,1.4,n,0,0,0,unstable,unstable,12.6,12.6,branched,branched,branched,7,7,7,1,0,0,-1.65,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Karen
2023,Heron (offshore),Sheltered,Reef flat,Coral Gardens,Coral Gardens Reef flat,0.5685581,0.5891784,45214,122,122,0.379166667,yes,1,2,flat,flat,Maybe fill in later,Surface,1.5,1.6,2.4,0.35,0.35,5,7,4,4,3,5,6,6.5,4.5,7,1334,First,0-20%,4,4,1.7,1.7,n,0,0,0,unstable,unstable,11.8,11.8,branched,branched,branched,5,5,5,1,0,0,-1.65,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Karen
2023,Heron (offshore),Sheltered,Reef flat,Coral Gardens,Coral Gardens Reef flat,0.5685581,0.5891784,45214,122,122,0.379166667,yes,1,2,flat,flat,Maybe fill in later,Surface,1.5,1.6,2.4,0.35,0.35,5,7,4,4,3,5,6,6.5,4.5,8,1335,First,60-80%,3,3,1.7,1.7,y,1,1,1,buried (rubble),buried,9.1,9.1,branched,branched,branched,1,1,1,1,1,1,1.94,1.94,1.94,1,1,,lobophora,lobophora,lobophora,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Karen
2023,Heron (offshore),Sheltered,Reef flat,Coral Gardens,Coral Gardens Reef flat,0.5685581,0.5891784,45214,122,122,0.379166667,yes,1,2,flat,flat,Maybe fill in later,Surface,1.5,1.6,2.4,0.35,0.35,5,7,4,4,3,5,6,6.5,4.5,9,1336,First,80-100%,4,4,1.4,1.4,y,1,1,1,buried (sand),buried,7.1,7.1,branched,branched,branched,3,3,3,1,0,0,-1.65,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Karen
2023,Heron (offshore),Sheltered,Reef flat,Coral Gardens,Coral Gardens Reef flat,0.5685581,0.5891784,45214,122,122,0.379166667,yes,1,2,flat,flat,Maybe fill in later,Surface,1.5,1.6,2.4,0.35,0.35,5,7,4,4,3,5,6,6.5,4.5,10,1337,First,40-60%,5,5,1.2,1.2,n,0,0,0,unstable,unstable,9.2,9.2,branched,branched,branched,3,3,3,1,0,0,-1.65,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Karen
2023,Heron (offshore),Sheltered,Reef flat,Coral Gardens,Coral Gardens Reef flat,0.5685581,0.5891784,45214,122,122,0.379166667,yes,1,2,flat,flat,Maybe fill in later,Surface,1.5,1.6,2.4,0.35,0.35,5,7,4,4,3,5,6,6.5,4.5,11,1338,Second,60-80%,4,4,1.3,1.3,n,0,0,0,unstable,unstable,10.4,10.4,branched,branched,branched,4,4,4,1,0,0,-1.65,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Karen
2023,Heron (offshore),Sheltered,Reef flat,Coral Gardens,Coral Gardens Reef flat,0.5685581,0.5891784,45214,122,122,0.379166667,yes,1,2,flat,flat,Maybe fill in later,Surface,1.5,1.6,2.4,0.35,0.35,5,7,4,4,3,5,6,6.5,4.5,12,1339,Second,20-40%,7,7,0.9,0.9,y,1,1,1,buried (rubble),buried,17.3,17.3,branched,branched,branched,4,4,4,1,4,4,12.71,12.71,12.71,1,1,,lobophora,lobophora,lobophora,0.4,lobophora,lobophora,Lobophora,0.5,loboph,Lobophora,Lobophora,1.2,lobophora,lobophora,Lobophora,1.6,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Karen
2023,Heron (offshore),Sheltered,Reef flat,Coral Gardens,Coral Gardens Reef flat,0.5685581,0.5891784,45214,75,75,0.333333333,yes,6,2,flat,flat,Maybe fill in later,Surface,1.8,2.2,3.96,0.3,0.3,5.8125,8.5,4,3.5,8,5,4,3,10.5,1,1340,first,80-100%,4,4,2.2,2.2,y,1,1,1,bound,bound,10.5,10.5,branched,branched,branched,3,3,3,1,4,4,12.71,12.71,12.71,1,1,,red turf,Turf algae,Turf algae,0.2,red tube algae,red turf,Turf algae,0.3,loboph,Lobophora,Lobophora,0.9,ascidian,ascidian,Ascidian,0.8,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Karen
2023,Heron (offshore),Sheltered,Reef flat,Coral Gardens,Coral Gardens Reef flat,0.5685581,0.5891784,45214,75,75,0.333333333,yes,6,2,flat,flat,Maybe fill in later,Surface,1.8,2.2,3.96,0.3,0.3,5.8125,8.5,4,3.5,8,5,4,3,10.5,2,1341,first,80-100%,4,4,3.8,3.8,n,0,0,0,unstable,unstable,15.5,15.5,branched,branched,branched,3,3,3,1,0,0,-1.65,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Karen
2023,Heron (offshore),Sheltered,Reef flat,Coral Gardens,Coral Gardens Reef flat,0.5685581,0.5891784,45214,75,75,0.333333333,yes,6,2,flat,flat,Maybe fill in later,Surface,1.8,2.2,3.96,0.3,0.3,5.8125,8.5,4,3.5,8,5,4,3,10.5,3,1342,first,0-20%,6,6,1.9,1.9,y,1,1,1,interlocked,interlocked,21.6,21.6,branched,branched,branched,11,11,11,1,4,4,12.71,12.71,12.71,1,2,,lobophora,lobophora,lobophora,0.7,lobophora,lobophora,Lobophora,0.6,loboph,Lobophora,Lobophora,0.9,lobophora,lobophora,Lobophora,1.1,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Karen
2023,Heron (offshore),Sheltered,Reef flat,Coral Gardens,Coral Gardens Reef flat,0.5685581,0.5891784,45214,75,75,0.333333333,yes,6,2,flat,flat,Maybe fill in later,Surface,1.8,2.2,3.96,0.3,0.3,5.8125,8.5,4,3.5,8,5,4,3,10.5,4,1343,Second,80-100%,4,4,2.1,2.1,y,1,1,1,interlocked,interlocked,7.6,7.6,branched,branched,branched,4,4,4,1,4,4,12.71,12.71,12.71,1,1,,red turf,Turf algae,Turf algae,0.6,peyssonnalia,peyssonnalia,Peyssonnelia,1.2,green turf,turf algae,Turf algae,1.1,sponge,sponge,Sponge,0.6,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Karen
2023,Heron (offshore),Sheltered,Reef flat,Coral Gardens,Coral Gardens Reef flat,0.5685581,0.5891784,45214,75,75,0.333333333,yes,6,2,flat,flat,Maybe fill in later,Surface,1.8,2.2,3.96,0.3,0.3,5.8125,8.5,4,3.5,8,5,4,3,10.5,5,1344,first,40-60%,6,6,1.6,1.6,y,1,1,1,interlocked,interlocked,17.6,17.6,branched,branched,branched,6,6,6,1,5,5,16.3,16.3,16.3,1,3,,sponge,sponge,Sponge,0.8,red turf,red turf,Turf algae,0.6,red turf,red turf,Turf algae,0.5,lobophora,lobophora,Lobophora,1.8,red tube,red tube,Turf algae,0.3,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Karen
2023,Heron (offshore),Sheltered,Reef flat,Coral Gardens,Coral Gardens Reef flat,0.5685581,0.5891784,45214,75,75,0.333333333,yes,6,2,flat,flat,Maybe fill in later,Surface,1.8,2.2,3.96,0.3,0.3,5.8125,8.5,4,3.5,8,5,4,3,10.5,6,1345,first,80-100%,3,3,1.5,1.5,y,1,1,1,buried (rubble),buried,13.7,13.7,branched,branched,branched,3,3,3,1,3,3,9.12,9.12,9.12,1,1,,lobophora,lobophora,lobophora,0.8,lobophora,lobophora,Lobophora,0.9,loboph,Lobophora,Lobophora,1.1,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Karen
2023,Heron (offshore),Sheltered,Reef flat,Coral Gardens,Coral Gardens Reef flat,0.5685581,0.5891784,45214,75,75,0.333333333,yes,6,2,flat,flat,Maybe fill in later,Surface,1.8,2.2,3.96,0.3,0.3,5.8125,8.5,4,3.5,8,5,4,3,10.5,7,1346,Second,80-100%,3,3,2.1,2.1,y,1,1,1,buried (rubble),buried,10.5,10.5,branched,branched,branched,1,1,1,1,0,0,-1.65,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Karen
2023,Heron (offshore),Sheltered,Reef flat,Coral Gardens,Coral Gardens Reef flat,0.5685581,0.5891784,45214,75,75,0.333333333,yes,6,2,flat,flat,Maybe fill in later,Surface,1.8,2.2,3.96,0.3,0.3,5.8125,8.5,4,3.5,8,5,4,3,10.5,8,1347,Second,80-100%,4,4,1.7,1.7,y,1,1,2,buried (sand),buried,20,20,branched,branched,branched,2,2,2,1,0,0,-1.65,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Karen
2023,Heron (offshore),Sheltered,Reef flat,Coral Gardens,Coral Gardens Reef flat,0.5685581,0.5891784,45214,75,75,0.333333333,yes,6,2,flat,flat,Maybe fill in later,Surface,1.8,2.2,3.96,0.3,0.3,5.8125,8.5,4,3.5,8,5,4,3,10.5,9,1348,first,80-100%,4,4,1.8,1.8,n,0,0,0,unstable,unstable,8,8,branched,branched,branched,2,2,2,1,3,3,9.12,9.12,9.12,1,2,,lobophora,lobophora,lobophora,0.9,red tube algae,red turf,Turf algae,0.5,loboph,Lobophora,Lobophora,1.2,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Karen
2023,Heron (offshore),Sheltered,Reef flat,Coral Gardens,Coral Gardens Reef flat,0.5685581,0.5891784,45214,75,75,0.333333333,yes,6,2,flat,flat,Maybe fill in later,Surface,1.8,2.2,3.96,0.3,0.3,5.8125,8.5,4,3.5,8,5,4,3,10.5,10,1349,first,20-40%,7,7,1.9,1.9,n,0,0,0,unstable,unstable,16.7,16.7,branched,branched,branched,13,13,13,1,3,3,9.12,9.12,9.12,1,2,,sponge,sponge,Sponge,0.8,lobophora,lobophora,Lobophora,1,red turf,red turf,Turf algae,0.6,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Karen
2023,Heron (offshore),Sheltered,Reef flat,Coral Gardens,Coral Gardens Reef flat,0.5685581,0.5891784,45214,75,75,0.333333333,yes,6,2,flat,flat,Maybe fill in later,Surface,1.8,2.2,3.96,0.3,0.3,5.8125,8.5,4,3.5,8,5,4,3,10.5,11,1350,first,80-100%,4,4,1.8,1.8,n,0,0,0,unstable,unstable,8.5,8.5,branched,branched,branched,2,2,2,1,0,0,-1.65,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Karen
2023,Heron (offshore),Sheltered,Reef flat,Coral Gardens,Coral Gardens Reef flat,0.5685581,0.5891784,45214,75,75,0.333333333,yes,6,2,flat,flat,Maybe fill in later,Surface,1.8,2.2,3.96,0.3,0.3,5.8125,8.5,4,3.5,8,5,4,3,10.5,12,1351,first,80-100%,4,4,2.1,2.1,n,0,0,0,unstable,unstable,9,9,branched,branched,branched,2,2,2,1,1,1,1.94,1.94,1.94,1,1,,Caulerpa,Caulerpa,Other macroalgae,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Karen
2023,Heron (offshore),Sheltered,Reef flat,Coral Gardens,Coral Gardens Reef flat,0.5685581,0.5891784,45214,215,215,0.375,yes,5,1.5,flat,flat,Maybe fill in later,Surface,3.15,2.7,8.505,0.75,0.75,5.3125,3.5,8.5,2,5.5,3,9,6,5,1,1472,first,60-80%,4,4,1.3,1.3,y,1,1,1,heavy,heavy,3.3,3.3,plate,plate,other,0,0,0,1,3,3,9.12,9.12,9.12,1,3,,lobophora,lobophora,lobophora,2.7,red turf,red turf,Turf algae,3,red turf,red turf,Turf algae,1.7,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tania
2023,Heron (offshore),Sheltered,Reef flat,Coral Gardens,Coral Gardens Reef flat,0.5685581,0.5891784,45214,215,215,0.375,yes,5,1.5,flat,flat,Maybe fill in later,Surface,3.15,2.7,8.505,0.75,0.75,5.3125,3.5,8.5,2,5.5,3,9,6,5,2,1473,first,80-100%,1,1,2,2,n,0,0,0,unstable,unstable,5.6,5.6,branched,branched,branched,4,4,4,1,1,1,1.94,1.94,1.94,1,1,,red turf,Turf algae,Turf algae,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tania
2023,Heron (offshore),Sheltered,Reef flat,Coral Gardens,Coral Gardens Reef flat,0.5685581,0.5891784,45214,215,215,0.375,yes,5,1.5,flat,flat,Maybe fill in later,Surface,3.15,2.7,8.505,0.75,0.75,5.3125,3.5,8.5,2,5.5,3,9,6,5,3,1474,first,80-100%,7,7,1.6,1.6,y,1,1,2,heavy,heavy,17.9,17.9,branched,branched,branched,20,20,20,1,2,2,5.53,5.53,5.53,1,2,,sponge,sponge,Sponge,3.2,turf algae,turf algae,Turf algae,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tania
2023,Heron (offshore),Sheltered,Reef flat,Coral Gardens,Coral Gardens Reef flat,0.5685581,0.5891784,45214,215,215,0.375,yes,5,1.5,flat,flat,Maybe fill in later,Surface,3.15,2.7,8.505,0.75,0.75,5.3125,3.5,8.5,2,5.5,3,9,6,5,4,1475,first,0-20%,6,6,2.1,2.1,y,1,1,1,bound,bound,13.2,13.2,branched,branched,branched,12,12,12,1,4,4,12.71,12.71,12.71,1,3,,turf algae,Turf algae,Turf algae,2,turf algae,turf algae,Turf algae,0.8,turf mat,turg algae,Turf algae,1,sponge,sponge,Sponge,3,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tania
2023,Heron (offshore),Sheltered,Reef flat,Coral Gardens,Coral Gardens Reef flat,0.5685581,0.5891784,45214,215,215,0.375,yes,5,1.5,flat,flat,Maybe fill in later,Surface,3.15,2.7,8.505,0.75,0.75,5.3125,3.5,8.5,2,5.5,3,9,6,5,5,1476,first,80-100%,4,4,1.4,1.4,n,0,0,0,unstable,unstable,11.5,11.5,branched,branched,branched,6,6,6,1,0,0,-1.65,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tania
2023,Heron (offshore),Sheltered,Reef flat,Coral Gardens,Coral Gardens Reef flat,0.5685581,0.5891784,45214,215,215,0.375,yes,5,1.5,flat,flat,Maybe fill in later,Surface,3.15,2.7,8.505,0.75,0.75,5.3125,3.5,8.5,2,5.5,3,9,6,5,6,1477,first,40-60%,4,4,1,1,n,0,0,0,unstable,unstable,15.2,15.2,branched,branched,branched,15,15,15,1,0,0,-1.65,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tania
2023,Heron (offshore),Sheltered,Reef flat,Coral Gardens,Coral Gardens Reef flat,0.5685581,0.5891784,45214,215,215,0.375,yes,5,1.5,flat,flat,Maybe fill in later,Surface,3.15,2.7,8.505,0.75,0.75,5.3125,3.5,8.5,2,5.5,3,9,6,5,7,1478,first,0-20%,4,4,1.5,1.5,n,0,0,0,unstable,unstable,6.7,6.7,branched,branched,branched,5,5,5,1,0,0,-1.65,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tania
